"Profile","Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"ActiviteSoinAutorisee","ActiviteSoinAutorisee.suppressionImplantation","ActiviteSoinAutorisee.suppressionImplantation","","","",0,1,"","","","boolean {[]} {[]}
","Indicateur de suppression de l’implantation de l'activité de soins.Donnée propre à FINESS.","Indicateur de suppression de l’implantation de l'activité de soins.Donnée propre à FINESS.","","","","","","","","","",,,,,"",,,,"ActiviteSoinAutorisee.suppressionImplantation",0,1,"",""
"ActiviteSoinAutorisee","ActiviteSoinAutorisee.EntiteGeographique","ActiviteSoinAutorisee.EntiteGeographique","","","",1,1,"","","","https://interop.esante.gouv.fr/ig/mos/StructureDefinition/EntiteGeographique {[]} {[]}
","Lien vers la classe EntiteGeographique","Lien vers la classe EntiteGeographique","","","","","","","","","",,,,,"",,,,"ActiviteSoinAutorisee.EntiteGeographique",1,1,"",""
"ActiviteSoumiseReconnaissance","ActiviteSoumiseReconnaissance","ActiviteSoumiseReconnaissance","","","",0,*,"","","","null {[]} {[]}
","On distingue plusieurs types d’activités sanitaires des établissements FINESS en fonction de la pièce justificative et du cadre réglementaire. Cette classe décrit uniquement les activités de type «activités soumises à reconnaissance contractuelle» (acronyme communément utilisé : ASR).Une ASR est une activité non soumise à autorisation du DG ARS mais soumise à reconnaissance contractuelle dans le cadre et la durée du CPOM (contrat pluriannuel d’objectif et de moyens).La nomenclature est articulée en trois niveaux systématiquement renseignés : **  Activité reconnue contractuellement communément appelée reconnaissance.** Modalité : la modalité est le mode d’application ou de type de soins prévu par les textes réglementaires encadrant chaque activité de soins. C’est une pratique thérapeutique. ** Forme : la forme est le type d’organisation de prise en charge.Dans cette classe, les attributs sont nommés conformément aux notions du SI mutualisé des ARS «ARHGOS» qui est propriétaire des données des activités soumises à reconnaissance contractuelle.Les données publiées par l’ANS proviennent du SI FINESS qui les reçoit du SI ARHGOS. Dans FINESS, les attributs peuvent être nommés de manière différente du SI source ARHGOS : dans ce cas, le synonyme FINESS de l’attribut est indiqué dans la colonne description.Une reconnaissance contractuelle est nécessairement rattachée à un contrat CPOM. Au sens ARHGOS, un contrat CPOM correspond à un couple unique entité juridique (EJ)/établissement (EG).A noter qu’initialement il existait une distinction entre les reconnaissances dites nationales (issues du guide méthodologique CPOM de la DGOS) et les reconnaissances dites régionales. Depuis 2019, toutes les reconnaissances contractuelles sont de type national.","On distingue plusieurs types d’activités sanitaires des établissements FINESS en fonction de la pièce justificative et du cadre réglementaire. Cette classe décrit uniquement les activités de type «activités soumises à reconnaissance contractuelle» (acronyme communément utilisé : ASR).Une ASR est une activité non soumise à autorisation du DG ARS mais soumise à reconnaissance contractuelle dans le cadre et la durée du CPOM (contrat pluriannuel d’objectif et de moyens).La nomenclature est articulée en trois niveaux systématiquement renseignés : **  Activité reconnue contractuellement communément appelée reconnaissance.** Modalité : la modalité est le mode d’application ou de type de soins prévu par les textes réglementaires encadrant chaque activité de soins. C’est une pratique thérapeutique. ** Forme : la forme est le type d’organisation de prise en charge.Dans cette classe, les attributs sont nommés conformément aux notions du SI mutualisé des ARS «ARHGOS» qui est propriétaire des données des activités soumises à reconnaissance contractuelle.Les données publiées par l’ANS proviennent du SI FINESS qui les reçoit du SI ARHGOS. Dans FINESS, les attributs peuvent être nommés de manière différente du SI source ARHGOS : dans ce cas, le synonyme FINESS de l’attribut est indiqué dans la colonne description.Une reconnaissance contractuelle est nécessairement rattachée à un contrat CPOM. Au sens ARHGOS, un contrat CPOM correspond à un couple unique entité juridique (EJ)/établissement (EG).A noter qu’initialement il existait une distinction entre les reconnaissances dites nationales (issues du guide méthodologique CPOM de la DGOS) et les reconnaissances dites régionales. Depuis 2019, toutes les reconnaissances contractuelles sont de type national.","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"ActiviteSoumiseReconnaissance","ActiviteSoumiseReconnaissance.numeroRCARHGOS","ActiviteSoumiseReconnaissance.numeroRCARHGOS","","","",0,1,"","","","Identifier {[]} {[]}
","Identifiant fonctionnel, numéro ARHGOS de la reconnaissance contractuelle.Synonyme FINESS : numéro d’autorisation","Identifiant fonctionnel, numéro ARHGOS de la reconnaissance contractuelle.Synonyme FINESS : numéro d’autorisation","","","","","","","","","",,,,,"",,,,"ActiviteSoumiseReconnaissance.numeroRCARHGOS",0,1,"",""
"ActiviteSoumiseReconnaissance","ActiviteSoumiseReconnaissance.activite","ActiviteSoumiseReconnaissance.activite","","","",0,1,"","","","Coding {[]} {[]}
","Code définissant une activité soumise à reconnaissance contractuelle (ASR) dans les contrats pluriannuels d'objectifs et de moyens (CPOM).","Code définissant une activité soumise à reconnaissance contractuelle (ASR) dans les contrats pluriannuels d'objectifs et de moyens (CPOM).","","","","","","","","","",,"preferred","","https://mos.esante.gouv.fr/NOS/TRE_R274-ActiviteSanitaireRegulee/FHIR/TRE-R274-ActiviteSanitaireRegulee?vs","",,,,"ActiviteSoumiseReconnaissance.activite",0,1,"",""
"ActiviteSoumiseReconnaissance","ActiviteSoumiseReconnaissance.modalite","ActiviteSoumiseReconnaissance.modalite","","","",0,1,"","","","Coding {[]} {[]}
","Les modalités sont des modes d’application ou des types de soins prévus par les textes réglementaires encadrant chaque activité de soins. Ce sont des pratiques thérapeutiques. Une activité de soins peut ou non avoir des modalités (dans ce cas, le code de la modalité est ""00""). Les modalités peuvent être communes à plusieurs activités de soins ou spécifiques à une seule.","Les modalités sont des modes d’application ou des types de soins prévus par les textes réglementaires encadrant chaque activité de soins. Ce sont des pratiques thérapeutiques. Une activité de soins peut ou non avoir des modalités (dans ce cas, le code de la modalité est ""00""). Les modalités peuvent être communes à plusieurs activités de soins ou spécifiques à une seule.","","","","","","","","","",,"preferred","","https://mos.esante.gouv.fr/NOS/TRE_R275-ModaliteActivite/FHIR/TRE-R275-ModaliteActivite?vs","",,,,"ActiviteSoumiseReconnaissance.modalite",0,1,"",""
"ActiviteSoumiseReconnaissance","ActiviteSoumiseReconnaissance.forme","ActiviteSoumiseReconnaissance.forme","","","",0,1,"","","","Coding {[]} {[]}
","Une forme est un type d’organisation de prise en charge (exemples: hospitalisation à temps complet, hospitalisation à domicile, chirurgie ambulatoire, etc.).","Une forme est un type d’organisation de prise en charge (exemples: hospitalisation à temps complet, hospitalisation à domicile, chirurgie ambulatoire, etc.).","","","","","","","","","",,"preferred","","https://mos.esante.gouv.fr/NOS/TRE_R276-FormeActivite/FHIR/TRE-R276-FormeActivite?vs","",,,,"ActiviteSoumiseReconnaissance.forme",0,1,"",""
"ActiviteSoumiseReconnaissance","ActiviteSoumiseReconnaissance.numeroContratCPOM","ActiviteSoumiseReconnaissance.numeroContratCPOM","","","",0,1,"","","","Identifier {[]} {[]}
","Identifiant fonctionnel du contrat, numéro ARHGOS du contrat CPOM.Une ou plusieurs autorisations ASR (numeroRCAHRGOS) peuvent être rattachées à un même contrat CPOM (numeroContratCPOM).","Identifiant fonctionnel du contrat, numéro ARHGOS du contrat CPOM.Une ou plusieurs autorisations ASR (numeroRCAHRGOS) peuvent être rattachées à un même contrat CPOM (numeroContratCPOM).","","","","","","","","","",,,,,"",,,,"ActiviteSoumiseReconnaissance.numeroContratCPOM",0,1,"",""
"ActiviteSoumiseReconnaissance","ActiviteSoumiseReconnaissance.dateEffetCPOM","ActiviteSoumiseReconnaissance.dateEffetCPOM","","","",0,1,"","","","date {[]} {[]}
","Date d'effet du contrat pluriannuel d'objectifs et de moyens (CPOM).","Date d'effet du contrat pluriannuel d'objectifs et de moyens (CPOM).","","","","","","","","","",,,,,"",,,,"ActiviteSoumiseReconnaissance.dateEffetCPOM",0,1,"",""
"ActiviteSoumiseReconnaissance","ActiviteSoumiseReconnaissance.dateFinCPOM","ActiviteSoumiseReconnaissance.dateFinCPOM","","","",0,1,"","","","date {[]} {[]}
","Date d’échéance du contrat pluriannuel d'objectifs et de moyens (CPOM).","Date d’échéance du contrat pluriannuel d'objectifs et de moyens (CPOM).","","","","","","","","","",,,,,"",,,,"ActiviteSoumiseReconnaissance.dateFinCPOM",0,1,"",""
"ActiviteSoumiseReconnaissance","ActiviteSoumiseReconnaissance.dateReconnaissance","ActiviteSoumiseReconnaissance.dateReconnaissance","","","",0,1,"","","","date {[]} {[]}
","Date de reconnaissance de l’activité par le Directeur Général de l’ARS.Synonyme FINESS : date d’effet de l’ASR","Date de reconnaissance de l’activité par le Directeur Général de l’ARS.Synonyme FINESS : date d’effet de l’ASR","","","","","","","","","",,,,,"",,,,"ActiviteSoumiseReconnaissance.dateReconnaissance",0,1,"",""
"ActiviteSoumiseReconnaissance","ActiviteSoumiseReconnaissance.indicateurReconnaissanceRegionale","ActiviteSoumiseReconnaissance.indicateurReconnaissanceRegionale","","","",0,1,"","","","boolean {[]} {[]}
","Distinction entre les reconnaissances dites nationales (issues du guide méthodologique CPOM de la DGOS) et les reconnaissances dites régionales. Depuis 2019 toutes les reconnaissances contractuelles sont de type national (valeur = ‘N’).","Distinction entre les reconnaissances dites nationales (issues du guide méthodologique CPOM de la DGOS) et les reconnaissances dites régionales. Depuis 2019 toutes les reconnaissances contractuelles sont de type national (valeur = ‘N’).","","","","","","","","","",,,,,"",,,,"ActiviteSoumiseReconnaissance.indicateurReconnaissanceRegionale",0,1,"",""
"ActiviteSoumiseReconnaissance","ActiviteSoumiseReconnaissance.EntiteGeographique","ActiviteSoumiseReconnaissance.EntiteGeographique","","","",1,1,"","","","https://interop.esante.gouv.fr/ig/mos/StructureDefinition/EntiteGeographique {[]} {[]}
","Lien vers la classe EntiteGeographique","Lien vers la classe EntiteGeographique","","","","","","","","","",,,,,"",,,,"ActiviteSoumiseReconnaissance.EntiteGeographique",1,1,"",""
"ActiviteSoumiseReconnaissance","ActiviteSoumiseReconnaissance.CapaciteActiviteExercee","ActiviteSoumiseReconnaissance.CapaciteActiviteExercee","","","",0,1,"","","","https://interop.esante.gouv.fr/ig/mos/StructureDefinition/CapaciteActiviteExercee {[]} {[]}
","Lien vers la classe CapaciteActiviteExercee","Lien vers la classe CapaciteActiviteExercee","","","","","","","","","",,,,,"",,,,"ActiviteSoumiseReconnaissance.CapaciteActiviteExercee",0,1,"",""
"Adresse","Adresse","Adresse","","","",0,*,"","","","null {[]} {[]}
","Adresse géopostale. Un emplacement auquel une personne ou une organisation peut être trouvée ou être atteinte, d'après la norme NF Z 10-011.","Adresse géopostale. Un emplacement auquel une personne ou une organisation peut être trouvée ou être atteinte, d'après la norme NF Z 10-011.","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"Adresse","Adresse.identificationDestinataire","Adresse.identificationDestinataire","","","",0,1,"","","","string {[]} {[]}
","Eléments d'identification du destinataire c’est-à-dire la personne physique ou morale à qui un envoi est adressé.1) Le destinataire est une personne physique :* Qualité: civilité ou condition sociale, civile, juridique ou titre sous lequel une partie figure dans un acte juridique.* Prénom* Nom* Titre: désignation honorifique exprimant une distinction de rang, une dignité (titres nobiliaires, religieux, etc.).* Profession, fonctionUne personne physique peut être désignée soit par son nom et éventuellement son prénom, soit par son nom et sa fonction ou sa profession, enfin, dans certains cas particuliers, par ses seuls titres, fonction ou profession.2) Le destinataire est une personne morale :* Forme juridique: Indication du statut juridique de la personne morale : SA, SARL, GIE, Société civile, Mutuelle, Association, Fondation, etc.* Raison ou dénomination sociale* Domaine d'activité* Enseigne commerciale* Nom commercial* Subdivision au sein de l'entreprise (Direction, service, etc.) ou organisation interne de la personne morale (fonctionnelle ou géographique).Une personne morale peut être désignée au moins par sa raison sociale, son enseigne ou nom commercial.","Eléments d'identification du destinataire c’est-à-dire la personne physique ou morale à qui un envoi est adressé.1) Le destinataire est une personne physique :* Qualité: civilité ou condition sociale, civile, juridique ou titre sous lequel une partie figure dans un acte juridique.* Prénom* Nom* Titre: désignation honorifique exprimant une distinction de rang, une dignité (titres nobiliaires, religieux, etc.).* Profession, fonctionUne personne physique peut être désignée soit par son nom et éventuellement son prénom, soit par son nom et sa fonction ou sa profession, enfin, dans certains cas particuliers, par ses seuls titres, fonction ou profession.2) Le destinataire est une personne morale :* Forme juridique: Indication du statut juridique de la personne morale : SA, SARL, GIE, Société civile, Mutuelle, Association, Fondation, etc.* Raison ou dénomination sociale* Domaine d'activité* Enseigne commerciale* Nom commercial* Subdivision au sein de l'entreprise (Direction, service, etc.) ou organisation interne de la personne morale (fonctionnelle ou géographique).Une personne morale peut être désignée au moins par sa raison sociale, son enseigne ou nom commercial.","","","","","","","","","",,,,,"",,,,"Adresse.identificationDestinataire",0,1,"",""
